ds,boolean_value_S_1,Influencer_big_fix_S,Influencer_small_fix_S,Yahoo_S,Yahoo_other_S,Twitter_S,Google_other_S,FB_undefined_S,FB_o36_similar_S,FB_anotherproduct_S,FB_male_other_S,FB_female_other_S,Google_listing_S,Google_Proslisting_S,Google_undefined_S,Google_youtube_S,Google_display_S,PR_I,Google_trends_1,Referral_P_1,Twitter_scrolling_increment_1,type,solID
2021/11/14,0,0,0,0,9.11E-145,0,2.047826995,7.175341064,6.270333011,0,19.70109572,2.256977036,0.00E+00,7.801515052,0,2.15E-183,0,0.475266941,0.250511035,0.017107995,0.021648296,decompMedia,4_1114_7
2021/11/15,0,0,0,0,1.84E-146,0,2.499992471,7.398262206,5.997578882,0,19.64287721,2.211615574,0.00E+00,7.900820286,0,1.87E-185,0,0.496900667,0.232966908,0.016622192,0.055980609,decompMedia,4_1114_7
2021/11/16,0,0,0,0,3.62E-148,0,2.752867916,7.880666424,5.60599299,0,19.61908189,2.160535363,0,7.976124983,0,1.59E-187,0,0.484575068,0.177349239,0.015296901,0.022143172,decompMedia,4_1114_7
2021/11/17,0,0,0,0,6.95E-150,0,2.782143945,8.094818136,5.163266886,0,19.61319709,2.101874469,0,8.03137884,0,1.32E-189,0,0.445344457,0.152359031,0.014701245,0.013074728,decompMedia,4_1114_7
2021/11/18,0,0,0,0,1.30E-151,0,2.776616615,7.890177717,4.60113155,0,19.32989719,2.063588839,0,8.076271837,0,1.08E-191,0,0.393261129,0.172827023,0.014208555,0.051989066,decompMedia,4_1114_7
2021/11/19,0,0,0,0,2.38E-153,0,2.020451086,7.951067245,3.989463346,0,19.16009974,2.047486445,0,8.002540509,0,8.56E-194,0,0.336780972,0.116675095,0.014042726,0.021839822,decompMedia,4_1114_7
2021/11/20,0,0,0,0,4.26E-155,0,4.282141832,7.783191731,3.423573586,0,19.00934046,2.042086333,0,7.923489547,0,6.66E-196,0,0.279199678,0.143772667,0.015043276,0.05600691,decompMedia,4_1114_7
2021/11/21,0,0,0,0,7.42E-157,0,5.270238529,7.727049539,2.968526073,0,19.39612718,2.04418074,0,7.771739406,0,5.06E-198,0,0.231808223,0.2684687,0.016372256,0.044455586,decompMedia,4_1114_7
2021/11/22,0,0,0,0,1.26E-158,0,5.811634178,7.880493363,2.485245815,0,19.58265562,2.039474492,0,7.719663039,0,3.77E-200,0,0.191300544,0.220430814,0.016183346,0.018248002,decompMedia,4_1114_7
2021/11/23,0,0,0,0,2.10E-160,0,7.945920511,8.030069143,2.040017856,0,19.88566208,2.042107052,0,7.575327644,0,2.74E-202,0,0.170383635,0.195652415,0.016497759,0.028655993,decompMedia,4_1114_7
2021/11/24,0,0,0,0,3.40E-162,0,8.058374274,6.955851874,1.652420021,0,20.22663488,2.025454177,0,7.4297734,0,1.95E-204,0,0.169760184,0.132850108,0.015354586,0.005525534,decompMedia,4_1114_7
2021/11/25,0,0,0,0,5.37E-164,0,8.046442843,5.396926736,1.279976825,0,20.50632837,2.002007339,0,7.323406364,0,1.36E-206,0,0.168968617,0.103354288,0.015867158,0.008232803,decompMedia,4_1114_7
2021/11/26,0,0,0,0,8.29E-166,0,7.646076436,4.218553999,0.940170185,0,21.34253396,1.954422157,0,7.176447136,0,9.26E-209,0,0.158390552,0.06769188,0.019939374,0.002906449,decompMedia,4_1114_7
2021/11/27,0,0,0,0,1.25E-167,0,6.85402632,3.051487995,0.673805158,0,21.89821839,1.906757964,0,6.895564521,0,6.17E-211,0,0.153413539,0.072638505,0.033815749,0.019907345,decompMedia,4_1114_7
2021/11/28,0,0,0,0,1.83E-169,0,6.744352099,2.031195963,0.471635329,0,22.37247662,1.863734527,0,6.418138468,0,4.02E-213,0,0.155592362,0.050909509,0.046696774,0.032941516,decompMedia,4_1114_7
2021/11/29,0,0,0,0,2.63E-171,0,6.134409483,1.527925524,0.322711203,0,22.60259163,1.806250162,0,5.893751486,0,2.56E-215,0,0.151163733,0.093120802,0.113291732,0.016934793,decompMedia,4_1114_7
2021/11/30,0,0,0,0,3.68E-173,0,5.711759902,1.276957616,0.216018851,0,22.70965745,1.742487972,0,5.326639988,0,1.60E-217,0,0.144251726,0.05484158,0.154457889,0.012235685,decompMedia,4_1114_7
2021/12/1,0,0,0,0,5.03E-175,0,5.516787537,1.151667364,0.141547214,0,23.08186599,1.671893553,0,4.72539452,0,9.75E-220,0,0.140746908,0.051728218,0.180820956,0.003277611,decompMedia,4_1114_7
2021/12/2,0,0,0,0,6.70E-177,0,6.026487134,1.084146131,0.090830271,0,23.87909235,1.602730464,0,4.103342569,0,5.82E-222,0,0.13023078,0.064123448,0.19910044,0.020063619,decompMedia,4_1114_7
2021/12/3,0,0,0,0,8.71E-179,0,8.479924411,1.049666532,0.057094995,0,25.34370172,1.535099994,0,3.478163971,0,3.40E-224,0,0.120670834,0.076528709,0.207185701,0.014920994,decompMedia,4_1114_7
2021/12/4,0,0,0,0,1.11E-180,0,8.503148494,1.012794137,0.03516117,0,26.1300099,1.469139488,0,2.870453383,0,1.95E-226,0,0.12366456,0.16539266,0.225614848,0.012019088,decompMedia,4_1114_7
2021/12/5,0,0,0,0,1.37E-182,0,7.996348539,1.013422003,0.021214814,0,27.06195193,1.408120738,0,2.301264095,0,1.09E-228,0,0.122513099,0.143687134,0.24236242,0.026915663,decompMedia,4_1114_7
2021/12/6,0,0,0,0,1.65E-184,0,7.360170115,1.019350895,0.012540165,0,27.52329804,1.349642007,0,1.789107194,0,5.96E-231,0,0.17838547,0.181224897,0.247316322,0.015985018,decompMedia,4_1114_7
2021/12/7,0,0,0,0,1.95E-186,0,6.290934311,1.021906803,0.007261193,0,27.72623675,1.294181885,0,1.347223773,0,3.19E-233,0,0.347273397,0.168004377,0.240084069,0.053687772,decompMedia,4_1114_7
2021/12/8,0,0,0,0,2.24E-188,0,5.447098348,1.025019566,0.004118033,0,27.56881206,1.242236091,0,0.981952387,0,1.67E-235,0,0.367794452,0.116637055,0.236119537,0.044199984,decompMedia,4_1114_7
2021/12/9,0,0.036345196,0,0,2.51E-190,0,5.464146675,1.023873578,0.00228705,0,27.46943024,1.193424983,0,0.69262159,0,8.58E-238,0,0.375943455,0.132845756,0.219115602,0.068185449,decompMedia,4_1114_7
2021/12/10,0,0.111523738,0,0,2.75E-192,0,5.50775863,1.016186766,0.001243622,0,27.32110629,1.148446913,0,0.472820082,0,4.31E-240,0,0.36172671,0.191461745,0.201105246,0.079521855,decompMedia,4_1114_7
2021/12/11,0,14.44552081,0,0,2.94E-194,0,6.59677759,0.997259668,0.000661988,0,27.32886784,1.106808917,0,0.312459826,0,2.12E-242,0,0.338563762,0.270851293,0.203264059,0.082106557,decompMedia,4_1114_7
2021/12/12,0,99.54183645,0,0,3.07E-196,0,5.525419421,1.012538127,0.000344894,0,27.39527318,1.070456012,0,0.199940762,0,1.02E-244,0,0.312023115,0.242585531,0.216833225,0.12606049,decompMedia,4_1114_7
2021/12/13,0,67.98038989,0,0,3.12E-198,0,5.387323099,1.019798439,0.000175841,0,27.42890424,1.038481018,0,0.123906162,0,4.79E-247,0,0.282587462,0.368215489,0.226870209,0.059949064,decompMedia,4_1114_7
2021/12/14,0,43.61813395,0,0,3.09E-200,0,7.12286282,0.881611413,8.77E-05,0,27.44478694,0.999454193,0,0.074368103,0,2.21E-249,0,0.245808685,0.406347577,0.220941688,0.040737993,decompMedia,4_1114_7
2021/12/15,0,22.02521079,0,0,2.99E-202,0,6.816611148,0.693294048,4.28E-05,0,27.445602,0.955872484,0,0.043225114,0,9.96E-252,0,0.210248519,0.389563533,0.225065505,0.017525743,decompMedia,4_1114_7
2021/12/16,0,7.842751193,0,0,2.83E-204,0,5.933874614,0.589480234,2.04E-05,0,27.43618267,0.949518152,0,0.024323979,0,4.40E-254,0,0.176526943,0.280596103,0.219535844,0.054045683,decompMedia,4_1114_7
2021/12/17,0,2.51738832,0,0,2.61E-206,0,8.203903403,0.532389887,9.54E-06,0,27.23220205,0.950154644,0,0.013247261,0,1.90E-256,0,0.152566665,0.184487207,0.216233002,0.021993713,decompMedia,4_1114_7
2021/12/18,0,0.854314557,0,0,2.34E-208,0,10.49908392,0.492795092,4.36E-06,0,26.885545,0.955105944,0,0.006979397,0,8.04E-259,0,0.137500887,0.155199782,0.246548439,0.029857157,decompMedia,4_1114_7
2021/12/19,0,0.802985654,0,0,2.05E-210,0,9.088222706,0.485813106,1.95E-06,0,26.76154352,0.965422358,0,0.003555438,0,3.33E-261,0,0.1240087,0.116627872,0.294690462,0.035131613,decompMedia,4_1114_7
2021/12/20,0,0.350620125,0,0,1.76E-212,0,7.160447684,0.484131746,8.49E-07,0,26.71194608,0.978770582,0,0.001750334,0,1.35E-263,0,0.113045728,0.091152653,0.327718071,0.065611739,decompMedia,4_1114_7
2021/12/21,0,0.183674232,0,0,1.47E-214,0,5.31424567,0.485011995,3.62E-07,0,26.6868561,0.994140406,0,0.00083227,0,5.36E-266,0,0.107918491,0.07498226,0.329476188,0.023326177,decompMedia,4_1114_7
2021/12/22,0,0.122619715,0,0,1.19E-216,0,3.919717032,0.479530142,1.51E-07,0,26.39340202,1.011061666,0,0.00038202,0,2.08E-268,0,0.095108782,0.064956333,0.326371213,0.013184022,decompMedia,4_1114_7
2021/12/23,0,0.065164053,0,0,9.48E-219,0,2.982475011,0.479948577,6.17E-08,0,26.01702321,1.02704225,0,0.000169181,0,7.93E-271,0,0.0850458,0.072275515,0.319147567,0.027135284,decompMedia,4_1114_7
2021/12/24,0,0.02215754,0,0,7.35E-221,0,2.504899288,0.474988465,2.46E-08,0,25.77462216,1.039867502,0,7.22E-05,0,2.95E-273,0,0.083735531,0.118809258,0.303229725,0.03472529,decompMedia,4_1114_7
2021/12/25,0,0.048437163,0,0,5.55E-223,0,2.665193123,0.465042128,9.59E-09,0,25.62792402,1.056587084,0,2.97E-05,0,1.08E-275,0,0.074955936,0.127588726,0.298221413,0.03647672,decompMedia,4_1114_7
2021/12/26,0,0.026037122,0,0,4.10E-225,0,2.392651732,0.471808055,3.65E-09,0,25.61898167,1.074686765,0,1.18E-05,0,3.85E-278,0,0.073136449,0.192159798,0.291966582,0.017216926,decompMedia,4_1114_7
2021/12/27,0,0.013964289,0,0,2.95E-227,0,2.335519045,0.477414366,1.36E-09,0,25.57319912,1.088298494,0,4.50E-06,0,1.35E-280,0,0.074708806,0.205419636,0.291785187,0.012254035,decompMedia,4_1114_7
2021/12/28,0,0.01681364,0,0,2.07E-229,0,2.451619988,0.479272991,4.96E-10,0,25.60486183,1.105634345,0,1.65E-06,0,4.61E-283,0,0.073099831,0.126825988,0.284922292,0.011368156,decompMedia,4_1114_7
2021/12/29,0,0.006848861,0,0,1.41E-231,0,2.264719707,0.478331972,1.76E-10,0,25.60816385,1.123311996,0,5.85E-07,0,1.55E-285,0,0.06793987,0.08379584,0.277509411,0.026759211,decompMedia,4_1114_7
2021/12/30,0,0.007814631,0,0,9.44E-234,0,1.83412067,0.476636967,6.13E-11,0,25.59894825,1.138761031,0,1.99E-07,0,5.09E-288,0,0.063388841,0.070402821,0.275207678,0.101417424,decompMedia,4_1114_7
2021/12/31,0,0.003958023,0,0,6.15E-236,0,1.503145487,0.473948505,2.08E-11,0,25.59990442,1.150999141,0,6.49E-08,0,1.64E-290,0,0.060981909,0.061099258,0.249982404,0.030447145,decompMedia,4_1114_7
2022/1/1,0,0.006069834,0,0,3.90E-238,0,1.540525836,0.462201295,6.93E-12,0,25.55837129,1.165409368,0,2.04E-08,0,5.16E-293,0,0.055303186,0.089504364,0.226839656,0.014148333,decompMedia,4_1114_7
2022/1/2,0,0.00339196,0,0,2.42E-240,0,1.557696905,0.568576492,2.25E-12,0,25.59674204,1.178559234,0,6.14E-09,0,1.59E-295,0,0.047275249,0.080685042,0.208154168,0.011585492,decompMedia,4_1114_7
2022/1/3,0,0.003194584,0,0,1.46E-242,0,1.300347246,0.637661951,7.14E-13,0,25.59257672,1.19042677,0,1.78E-09,0,4.81E-298,0,0.041437062,0.089173367,0.192970437,0.026789409,decompMedia,4_1114_7
2022/1/4,0,0.007225499,0,0,8.62E-245,0,1.149801144,0.658075696,2.22E-13,0,25.58648694,1.194293112,0,4.93E-10,0,1.42E-300,0,0.046504868,0.129628846,0.189524516,0.015976503,decompMedia,4_1114_7
2022/1/5,0,0.002829393,0,0,4.95E-247,0,1.049009606,0.854645391,6.72E-14,0,25.42953187,1.200095159,0,1.31E-10,0,4.13E-303,0,0.047450951,0.110850805,0.186978726,0.003619808,decompMedia,4_1114_7
2022/1/6,0,0.002011904,0,0,2.78E-249,0,0.824847252,1.304641801,1.99E-14,0,24.99657478,1.209053563,0,3.36E-11,0,1.17E-305,0,0.048077657,0.078220279,0.177912347,0.020206736,decompMedia,4_1114_7
2022/1/7,0,0.00243443,0,0,1.52E-251,0,0.792301034,1.612749739,5.77E-15,0,24.64365063,1.214726928,0,8.22E-12,0,3.27E-308,0,0.046462381,0.082319933,0.166498623,0.004934927,decompMedia,4_1114_7
2022/1/8,0,0.008309813,0,0,8.10E-254,0,1.857360646,1.748226894,1.64E-15,0,24.47457072,1.221407563,0,1.93E-12,0,0.00E+00,0,0.046518229,0.106460093,0.1922431,0.021160367,decompMedia,4_1114_7
2022/1/9,0,0.007343127,0,0,4.22E-256,0,1.583764141,1.893350091,4.53E-16,0,24.42567692,1.229720054,0,4.33E-13,0,0.00E+00,0,0.049944961,0.166174975,0.230806401,0.033154188,decompMedia,4_1114_7
2022/1/10,0,0.00384873,0,0,2.14E-258,0,1.259367871,1.98456432,1.23E-16,0,24.35334434,1.239211123,0,9.32E-14,0,0.00E+00,0,0.050706892,0.139144685,0.245435758,0.036265443,decompMedia,4_1114_7
2022/1/11,0,0.000641195,0,0,1.06E-260,0,1.032826177,2.380323532,3.25E-17,0,24.22962285,1.248175433,0,1.92E-14,0,0.00E+00,0,0.047638854,0.097283649,0.235254909,0.017206057,decompMedia,4_1114_7
2022/1/12,0,9.22E-05,0,0,5.11E-263,0,1.258436486,4.127122793,8.40E-18,0,24.17475863,1.338653195,0.010770866,0.31315915,0,0.00E+00,0,0.043627642,0.065731959,0.226183653,0.012253557,decompMedia,4_1114_7
2022/1/13,0,1.19E-05,0,0,2.40E-265,0,1.227652127,5.323823032,2.12E-18,0,24.13833905,1.428520981,0.006707585,2.502628243,0,0,0,0.043324071,0.070659356,0.221161991,0.00327802,decompMedia,4_1114_7
2022/1/14,0,1.41E-06,0,0,1.10E-267,0,1.262509235,5.975223339,5.25E-19,0,23.29164852,1.515823631,0.003196531,3.567241304,0,0,0,0.040305427,0.062469612,0.214649832,0.007550914,decompMedia,4_1114_7
2022/1/15,0,1.55E-07,0,0,4.94E-270,0,1.179458029,6.254088864,1.27E-19,0,22.78765429,1.603646181,0.001220037,4.459222656,0,0,0,0.039430969,0.069664208,0.227026725,0.025274748,decompMedia,4_1114_7
2022/1/16,0,1.59E-08,0,0,2.16E-272,0,1.130426736,6.537284463,3.00E-20,0,22.43624787,1.698169116,0.000382496,5.167661771,0,0,0,0.040451801,0.093511369,0.259473659,0.06270417,decompMedia,4_1114_7
2022/1/17,0,1.54E-09,0,0,9.19E-275,0,1.031427654,6.689610392,6.94E-21,0,22.19347689,1.792318823,0.000100181,5.640586471,0,0,0,0.042431555,0.116293845,0.255526549,0.045983971,decompMedia,4_1114_7
2022/1/18,0,1.42E-10,0,0,3.82E-277,0,1.251926147,6.067290757,1.57E-21,0,21.37284588,1.882852787,2.22E-05,5.878643686,0,0,0,0.042807916,0.153640428,0.241888009,0.018370787,decompMedia,4_1114_7
2022/1/19,0,1.25E-11,0,0,1.54E-279,0,0.95549032,6.480073616,3.46E-22,0,21.11874331,1.970272078,4.20E-06,6.044059663,0,0,0,0.042249443,0.109699815,0.22501141,0.028670035,decompMedia,4_1114_7
2022/1/20,0,1.05E-12,0,0,6.10E-282,0,0.724383611,6.74926053,7.49E-23,0,20.85880674,2.054677182,6.84E-07,6.059361515,0,0,0,0.043898005,0.088824128,0.210436284,0.016132421,decompMedia,4_1114_7
2022/1/21,0,8.45E-14,0,0,2.35E-284,0,0.585406694,6.897580218,1.58E-23,0,20.79095042,2.135469585,9.65E-08,6.014561095,0,0,0,0.04028369,0.088945679,0.201715126,0.003624364,decompMedia,4_1114_7
2022/1/22,0,6.56E-15,0,0,8.82E-287,0,0.569787456,6.850197073,3.27E-24,0,20.64111173,2.206631004,1.19E-08,6.08023674,0,0,0,0.039233278,0.075909865,0.208392648,0.007627382,decompMedia,4_1114_7
2022/1/23,0,4.90E-16,0,0,3.23E-289,0,0.585388908,6.845518448,6.60E-25,0,20.5912853,2.279239812,1.28E-09,6.120284824,0,0,0,0.039428302,0.05191971,0.208183643,0.083202944,decompMedia,4_1114_7
2022/1/24,0,3.55E-17,0,0,1.15E-291,0,0.576886139,6.858028444,0.018455635,0,20.77802708,2.347836701,1.21E-10,6.207016898,0,0,0,0.042182078,0.035503071,0.1960633,0.054265403,decompMedia,4_1114_7
2022/1/25,0,2.48E-18,0,0,4.02E-294,0,0.371382324,6.828318434,0.06729258,0,21.05352995,2.40885536,1.01E-11,6.232786046,0,0,0,0.03978828,0.024045258,0.180739708,0.007204683,decompMedia,4_1114_7
2022/1/26,0,1.68E-19,0,0,1.36E-296,0,0.2482316,6.641501191,0.139210535,0,20.97840017,2.454149969,7.46E-13,6.385516257,0,0,0,0.040154675,0.025544839,0.169756543,0.008490307,decompMedia,4_1114_7
2022/1/27,0,1.11E-20,0,0,4.52E-299,0,0.196632906,6.732736026,0.230527978,0,21.05842318,2.504683643,4.89E-14,6.391115896,0,0,0,0.038192219,0.019899795,0.154758065,0.002916954,decompMedia,4_1114_7
2022/1/28,0,7.11E-22,0,0,1.46E-301,0,0.160074903,6.767480363,0.330852638,0,21.05700986,2.54833206,2.86E-15,6.332789037,0,0,0,0.035953789,0.044525072,0.140839379,0.019909345,decompMedia,4_1114_7
2022/1/29,0,4.44E-23,0,0,4.59E-304,0,0.135890106,6.692987456,0.434534281,0,21.02087023,2.585497681,1.49E-16,6.365466629,0,0,0,0.035258252,0.162387346,0.137907688,0.060510814,decompMedia,4_1114_7
2022/1/30,0,2.70E-24,0,0,1.41E-306,0,0.270419526,6.760857105,0.514642323,0,21.00232769,2.620469235,6.98E-18,6.394386254,0,0,0,0.038540856,0.163523039,0.141292036,0.121073038,decompMedia,4_1114_7
2022/1/31,0,1.60E-25,0,0,0.00E+00,0,0.273771093,6.798958638,0.590987536,0,20.94389869,2.650443482,2.92E-19,6.33052681,0,0,0,0.038807311,0.176686213,0.131001811,0.03228908,decompMedia,4_1114_7
2022/2/1,0,9.26E-27,0,0,0.00E+00,0,0.295904362,6.802909459,0.659148843,0,20.92306256,2.675714858,1.10E-20,6.185045004,0,0,0,0.038281376,0.1645332,0.128455903,0.01428297,decompMedia,4_1114_7
2022/2/2,0,5.24E-28,0,0,0.00E+00,0,0.553130323,6.818919348,0.71390134,0,20.81935744,2.69696167,3.73E-22,5.958322296,0,0,0,0.03714131,0.145969001,0.122776501,0.011594796,decompMedia,4_1114_7
2022/2/3,0,2.90E-29,0,0,0.00E+00,0,0.486287751,6.778139123,0.761356909,0,20.66709653,2.714095967,1.14E-23,5.710604767,0,0,0,0.035333514,0.200467407,0.117061735,0.026790254,decompMedia,4_1114_7
2022/2/4,0,1.57E-30,0,0,0.00E+00,0,0.588774845,6.73210433,0.796744799,0,20.56388549,2.725958711,3.15E-25,5.45292684,0,0,0,0.036388078,0.139561538,0.106903157,0.015976525,decompMedia,4_1114_7
2022/2/5,0,8.31E-32,0,0,0.00E+00,0,0.514722666,6.597347795,0.818844256,0,20.29350471,2.727383306,7.88E-27,5.209695728,0,0,0,0.036321227,0.160664583,0.115216512,0.028265194,decompMedia,4_1114_7
2022/2/6,0,4.31E-33,0,0,0,0,0.395346079,6.687187347,0.844509746,0,20.00645665,2.711689534,1.78E-28,4.913013415,0,0,0,0.036941357,0.198066453,0.128432214,0.149719856,decompMedia,4_1114_7
2022/2/7,0,2.20E-34,0,0,0,0,0.362855223,6.755119737,0.859986743,0,19.69477259,2.694032218,3.67E-30,4.559639935,0,0,0,0.037665947,0.211597145,0.124064407,0.10934894,decompMedia,4_1114_7
2022/2/8,0,1.10E-35,0,0,0,0,0.3623549,6.773644486,0.871882741,0,19.82248587,2.675382084,6.85E-32,4.262614613,0,0,0,0.040772691,0.164441033,0.121755945,0.027673934,decompMedia,4_1114_7
2022/2/9,0,5.38E-37,0,0,0,0,0.465619797,6.801580604,0.882040343,0,19.7730638,2.654331998,1.16E-33,3.898995228,0,0,0,0.039636662,0.125017074,0.114842176,0.030664979,decompMedia,4_1114_7
2022/2/10,0,2.59E-38,0,0,0,0,0.482936973,6.780025566,0.888643979,0,19.69542879,2.632256461,1.80E-35,3.587343719,0,0,0,0.04212069,0.110999989,0.108730025,0.035203211,decompMedia,4_1114_7
2022/2/11,0,1.22E-39,0,0,0,0,0.412007446,6.731320995,0.88990571,0,19.82140164,2.608234718,2.54E-37,3.309713831,0,0,0,0.043169723,0.152895873,0.105952042,0.006012266,decompMedia,4_1114_7
2022/2/12,0,5.68E-41,0,0,0,0,0.54504916,6.610376001,0.74663466,0,19.84179687,2.583390465,3.27E-39,3.121644954,0,0,0,0.04098882,0.177849279,0.115255273,0.021485575,decompMedia,4_1114_7
2022/2/13,0,2.59E-42,0,0,0,0,0.476628042,6.703354499,0.594777328,0,19.78583495,2.562467923,3.85E-41,2.974417957,0,0,0,0.04071214,0.156301137,0.129341821,0.14585834,decompMedia,4_1114_7
2022/2/14,0,1.17E-43,0,0,0,0,0.289929063,6.753572218,0.634507045,0,19.44631465,2.534818558,4.14E-43,2.775304067,0,0,0,0.043054801,0.12206143,0.129181666,0.068849842,decompMedia,4_1114_7
2022/2/15,0,5.15E-45,0,0,0,0,0.126268178,6.793642648,0.670486353,0,18.71002775,2.494754735,4.08E-45,2.592591807,0,0,0,0.043030141,0.162776563,0.124016771,0.020814172,decompMedia,4_1114_7
2022/2/16,0,2.24E-46,0,0,0,0,0.079818446,6.79825456,0.712231103,0,18.26098456,2.45474865,3.69E-47,2.421890189,0,0,0,0.041818781,0.167024169,0.11936656,0.090717788,decompMedia,4_1114_7
2022/2/17,0,9.60E-48,0,0,0,0,0.079003488,6.784421783,0.758742634,0,17.99773641,2.415174691,3.06E-49,2.249487225,0,0,0,0.042981689,0.185435005,0.116215811,0.054937403,decompMedia,4_1114_7
2022/2/18,0,4.05E-49,0,0,0,0,0.055213582,6.754959566,0.803830381,0,17.86498815,2.376286865,2.33E-51,2.082984059,0,0,0,0.042039817,0.265187569,0.112909891,0.040236747,decompMedia,4_1114_7
2022/2/19,0,1.68E-50,0,0,0,0,0.088441552,6.594075502,0.845200181,0,17.72017031,2.337344068,1.62E-53,1.958650068,0,0,0,0.041067303,0.270854202,0.125853798,0.066530474,decompMedia,4_1114_7
2022/2/20,0,6.89E-52,0,0,0,0,0.055993859,4.583298938,0.82682297,0,17.78778887,2.250121477,1.04E-55,1.89091913,0,0,0,0.043364978,0.24838607,0.141589486,0.079248949,decompMedia,4_1114_7
2022/2/21,0,2.78E-53,0,0,0,0,0.047421479,2.90536065,0.773413376,0,19.25381082,2.159956717,6.17E-58,1.834818921,0,0,0,0.045691949,0.187680216,0.134562816,0.082081827,decompMedia,4_1114_7
2022/2/22,0,1.11E-54,0,0,0,0,0.116286197,2.071513676,0.719581129,0,20.0801986,2.072160096,3.36E-60,1.751669647,0,0,0,0.041108897,0.155995055,0.125124241,0.04868357,decompMedia,4_1114_7
2022/2/23,0,4.35E-56,0,0,0,0,0.343612975,1.633923861,0.667116533,0,20.42537241,1.987066232,1.69E-62,1.677196868,0,0,0,0.04094447,0.190264805,0.124940366,0.018543918,decompMedia,4_1114_7
2022/2/24,0,1.69E-57,0,0,0,0,0.371959017,1.42663428,0.618425799,0,20.52439999,1.904710096,7.80E-65,1.622300421,0,0,0,0.041383186,0.183154896,0.126052594,0.089985654,decompMedia,4_1114_7
2022/2/25,0,6.44E-59,0,0,0,0,0.251637787,0.799153226,0.574643034,0,20.77785426,1.824848783,3.33E-67,1.548467415,0,0,0,0.203419976,0.195814669,0.122903334,0.136308331,decompMedia,4_1114_7
2022/2/26,0,2.43E-60,0,0,0,0,0.266950408,0.391392459,0.531981114,0,20.88612918,1.746647892,1.31E-69,1.51821384,0,0,0,0.238901622,0.212919061,0.129581607,0.061771883,decompMedia,4_1114_7
2022/2/27,0,9.05E-62,0,0,0,0,0.613303829,0.234021367,0.499216342,0,20.57714204,1.675534229,4.78E-72,1.534062626,0,0,0,0.245179155,0.221360106,0.133572397,0.071829286,decompMedia,4_1114_7
2022/2/28,0,3.33E-63,0,0,0,0,0.416220761,0.122147413,0.430797357,0,20.48237305,1.60944417,1.61E-74,1.444366633,0,0,0,0.244613662,0.188725962,0.127904399,0.046857052,decompMedia,4_1114_7
2022/3/1,0,1.21E-64,0,0,0,0,0.177015228,0.037149487,0.334944966,0,20.30452359,1.547612574,5.01E-77,1.271660162,0,0,0,0.224788921,0.142819628,0.12021057,0.038610306,decompMedia,4_1114_7
2022/3/2,0,4.34E-66,0,0,0,0,0.088000489,0.010513137,0.254624118,0,20.08536916,1.482988194,1.44E-79,1.104286849,0,0,0,0.199257258,0.158934821,0.112036185,0.036951926,decompMedia,4_1114_7
2022/3/3,0,1.54E-67,0,0,0,0,0.069587158,0.002816516,0.189238197,0,19.95323032,1.405548756,3.86E-82,0.944206925,0,0,0,0.165578815,0.155462538,0.101597983,0.017240413,decompMedia,4_1114_7
2022/3/4,0,5.38E-69,0,0,0,0,0.064085456,0.00072104,0.137487866,0,19.8792732,1.305393509,9.54E-85,0.793615447,0,0,0,0.13448122,0.155721516,0.102003466,0.053999233,decompMedia,4_1114_7
2022/3/5,0,1.86E-70,0,0,0,0,0.083957628,0.000177477,0.097642651,0,19.84723193,1.210867289,2.19E-87,0.654672753,0,0,0,0.105232216,0.177235781,0.109807103,0.044221727,decompMedia,4_1114_7
2022/3/6,0,6.38E-72,0,0,0,0,0.115502901,4.22E-05,0.067782081,0,19.97913731,1.119832998,4.65E-90,0.529250687,0,0,0,0.087150857,0.193831783,0.119394203,0.068186934,decompMedia,4_1114_7
2022/3/7,0,2.16E-73,0,0,0,0,0.20945489,9.72E-06,0.045991123,0,20.04579727,1.035145925,9.18E-93,0.418715018,0,0,0,0.074665369,0.169316756,0.115448728,0.009417279,decompMedia,4_1114_7
2022/3/8,0,7.21E-75,0,0,0,0,0.200946407,2.18E-06,0.03050003,0,20.08156512,0.956163685,1.68E-95,0.323773935,0,0,0,0.062544198,0.130299809,0.114410031,0.00229499,decompMedia,4_1114_7
2022/3/9,0,2.39E-76,0,0,0,0,0.730913625,4.74E-07,0.019768542,0,20.01620769,0.883294779,2.86E-98,0.244415018,0,0,0,0.057216159,0.10001687,0.108289812,0.0070653,decompMedia,4_1114_7
2022/3/10,0,7.81E-78,0,0,0,0,0.370155724,1.01E-07,0.012522036,0,19.92854593,0.816141113,4.53E-101,0.179936987,0,0,0,0.052233837,0.092778409,0.098335779,0.048996681,decompMedia,4_1114_7
2022/3/11,0,2.53E-79,0,0,0,0,0.341079722,0.300514831,0.027556973,0,19.84559366,0.753879912,6.66E-104,0.129064117,0,0,0,0.04902369,0.08918832,0.09511633,0.043673293,decompMedia,4_1114_7
2022/3/12,0,8.10E-81,0,0,0,0,0.281316382,0.784650454,0.049028869,0,19.75036011,0.697102105,9.12E-107,0.090116432,0,0,0,0.043258272,0.121510084,0.097886816,0.068131045,decompMedia,4_1114_7
